exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,32,2,OMP+OFF,2,32,32,32,0,9054167,9054167,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,64,2,OMP+OFF,2,32,32,32,0,8614834,8614834,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,64,2,OMP+OFF,2,32,32,32,0,9776147,9776147,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,128,2,OMP+OFF,2,32,32,32,0,8327990,8327990,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,128,2,OMP+OFF,2,32,32,32,0,7246662,7246662,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,256,2,OMP+OFF,2,32,32,32,0,12581704,12581704,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,256,2,OMP+OFF,2,32,32,32,0,10006704,10006704,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,32,1,OMP+OFF,1,32,32,32,0,8620511,8620511,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,32,1,OMP+OFF,1,32,32,32,0,8142706,8142706,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,64,1,OMP+OFF,1,32,32,32,0,8029665,8029665,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,64,1,OMP+OFF,1,32,32,32,0,7933564,7933564,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,128,1,OMP+OFF,1,32,32,32,0,8155850,8155850,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,128,1,OMP+OFF,1,32,32,32,0,5403714,5403714,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,256,1,OMP+OFF,1,32,32,32,0,7459786,7459786,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,256,1,OMP+OFF,1,32,32,32,0,9189083,9189083,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,32,24,OMP+OFF,24,64,64,64,0,8606618,8606618,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,32,24,OMP+OFF,24,64,64,64,0,8892879,8892879,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,64,24,OMP+OFF,24,64,64,64,0,9267731,9267731,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,64,24,OMP+OFF,24,64,64,64,0,6279351,6279351,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,128,24,OMP+OFF,24,64,64,64,0,7028809,7028809,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,128,24,OMP+OFF,24,64,64,64,0,8943683,8943683,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,256,24,OMP+OFF,24,64,64,64,0,8149572,8149572,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,256,24,OMP+OFF,24,64,64,64,0,9140922,9140922,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,32,22,OMP+OFF,22,64,64,64,0,8597091,8597091,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,32,22,OMP+OFF,22,64,64,64,0,7857867,7857867,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,64,22,OMP+OFF,22,64,64,64,0,9779206,9779206,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,64,22,OMP+OFF,22,64,64,64,0,8116271,8116271,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,128,22,OMP+OFF,22,64,64,64,0,9427973,9427973,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,128,22,OMP+OFF,22,64,64,64,0,7556009,7556009,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,256,22,OMP+OFF,22,64,64,64,0,8334300,8334300,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,256,22,OMP+OFF,22,64,64,64,0,7952692,7952692,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,32,20,OMP+OFF,20,64,64,64,0,9488621,9488621,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,32,20,OMP+OFF,20,64,64,64,0,6264074,6264074,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,64,20,OMP+OFF,20,64,64,64,0,6512358,6512358,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,64,20,OMP+OFF,20,64,64,64,0,9107611,9107611,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,128,20,OMP+OFF,20,64,64,64,0,8416865,8416865,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,128,20,OMP+OFF,20,64,64,64,0,8203079,8203079,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,256,20,OMP+OFF,20,64,64,64,0,11877072,11877072,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,256,20,OMP+OFF,20,64,64,64,0,9039040,9039040,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,32,18,OMP+OFF,18,64,64,64,0,6378870,6378870,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,32,18,OMP+OFF,18,64,64,64,0,5542901,5542901,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,64,18,OMP+OFF,18,64,64,64,0,9149575,9149575,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,64,18,OMP+OFF,18,64,64,64,0,8092524,8092524,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,MINI_DATASET,DYNAMIC,128,18,OMP+OFF,18,64,64,64,0,10011907,10011907,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,MINI_DATASET,DYNAMIC,128,18,OMP+OFF,18,64,64,64,0,7278205,7278205,0,0,0,0,0,1,0,0,0
