"","exp","version","schedule","chunk_size","num_threads","size_of_data","NI","NJ","NK","N","mean_orig","mean_omp","mean_omp_off","mean_cuda_kernel_1","mean_cuda_kernel_2","mean_cuda_kernel_3","mean_cuda","mean_dt_h2d","mean_dt_d2h","sd_orig","sd_omp","sd_omp_off","sd_cuda_kernel_1","sd_cuda_kernel_2","sd_cuda_kernel_3","sd_cuda","sd_dt_h2d","sd_dt_d2h","se_orig","se_omp","se_omp_off","se_cuda_kernel_1","se_cuda_kernel_2","se_cuda_kernel_3","se_cuda","se_dt_h2d","se_dt_d2h","mean_plot_value","se_plot_value","sd_plot_value","sum_work_finish_before_offload_decision","sum_reach_offload_decision_point","sum_decided_by_offloading","sum_made_the_offloading"
"145","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"EXTRALARGE_DATASET",4096,4096,4096,10,918801630823.2,165861821579.2,165861821579.2,0,0,0,0,0,0,51579996164.4622,58464948393.8362,58464948393.8362,0,0,0,0,0,0,16311026958.245,18488240020.8725,18488240020.8725,0,0,0,0,0,0,165861821579.2,18488240020.8725,58464948393.8362,1,9,9,0
"146","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"LARGE_DATASET",2048,2048,2048,10,90909339346.3,15537683125.1,15537683125.1,0,0,0,0,0,0,19625961883.1326,8494685436.23662,8494685436.23662,0,0,0,0,0,0,6206274082.23462,2686255398.51687,2686255398.51687,0,0,0,0,0,0,15537683125.1,2686255398.51687,8494685436.23662,8,2,2,0
"147","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"MEDIUM_DATASET",512,512,512,10,400511262.1,63718237.8,63718237.8,0,0,0,0,0,0,12264084.8381551,487600.184545403,487600.184545403,0,0,0,0,0,0,3878244.15061076,154192.717068191,154192.717068191,0,0,0,0,0,0,63718237.8,154192.717068191,487600.184545403,10,0,0,0
"148","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"MINI_DATASET",64,64,64,10,322657.3,10542307.2,10542307.2,0,0,0,0,0,0,34685.0831088332,435625.147448583,435625.147448583,0,0,0,0,0,0,10968.3863456147,137756.767198421,137756.767198421,0,0,0,0,0,0,10542307.2,137756.767198421,435625.147448583,10,0,0,0
"149","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"SMALL_DATASET",256,256,256,10,41503000.3,15961259.9,15961259.9,0,0,0,0,0,0,4987190.22978573,1490151.60177076,1490151.60177076,0,0,0,0,0,0,1577088.02506614,471227.312054379,471227.312054379,0,0,0,0,0,0,15961259.9,471227.312054379,1490151.60177076,10,0,0,0
"150","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"STANDARD_DATASET",1024,1024,1024,10,8018674073.7,1113878415.8,1113878415.8,0,0,0,0,0,0,228484037.826138,83840267.5012253,83840267.5012253,0,0,0,0,0,0,72252996.8522662,26512620.4941666,26512620.4941666,0,0,0,0,0,0,1113878415.8,26512620.4941666,83840267.5012253,10,0,0,0
"151","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"TINY_DATASET",128,128,128,10,3762888.5,12150019.5,12150019.5,0,0,0,0,0,0,554481.226906135,1026851.34151184,1026851.34151184,0,0,0,0,0,0,175342.359682803,324718.905757682,324718.905757682,0,0,0,0,0,0,12150019.5,324718.905757682,1026851.34151184,10,0,0,0
"152","overhead-no-offloading","OMP+OFF","DYNAMIC",32,10,"TOY_DATASET",32,32,32,10,40362.6,9948452.1,9948452.1,0,0,0,0,0,0,3718.33824293714,1399987.26796955,1399987.26796955,0,0,0,0,0,0,1175.84179585899,442714.846202027,442714.846202027,0,0,0,0,0,0,9948452.1,442714.846202027,1399987.26796955,10,0,0,0
"153","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"EXTRALARGE_DATASET",4096,4096,4096,10,902976114194.9,138037753435.7,138037753435.7,0,0,0,0,0,0,23561554696.1993,26744931122.536,26744931122.536,0,0,0,0,0,0,7450817805.46265,8457489821.15376,8457489821.15376,0,0,0,0,0,0,138037753435.7,8457489821.15376,26744931122.536,10,0,0,0
"154","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"LARGE_DATASET",2048,2048,2048,10,90274843896,13316580655.4,13316580655.4,0,0,0,0,0,0,18540345228.0456,7404235327.38919,7404235327.38919,0,0,0,0,0,0,5862971952.64581,2341424796.64323,2341424796.64323,0,0,0,0,0,0,13316580655.4,2341424796.64323,7404235327.38919,10,0,0,0
"155","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"MEDIUM_DATASET",512,512,512,10,447877178.4,61538567,61538567,0,0,0,0,0,0,55413381.5435443,5854654.82388106,5854654.82388106,0,0,0,0,0,0,17523249.8529537,1851404.41575561,1851404.41575561,0,0,0,0,0,0,61538567,1851404.41575561,5854654.82388106,10,0,0,0
"156","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"MINI_DATASET",64,64,64,10,307465.8,10556219.3,10556219.3,0,0,0,0,0,0,5770.07312104641,738290.259375027,738290.259375027,0,0,0,0,0,0,1824.65733282231,233467.879394157,233467.879394157,0,0,0,0,0,0,10556219.3,233467.879394157,738290.259375027,10,0,0,0
"157","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"SMALL_DATASET",256,256,256,10,36964814.5,15778620.2,15778620.2,0,0,0,0,0,0,1202740.53785114,3677348.31407304,3677348.31407304,0,0,0,0,0,0,380339.953382555,1162879.6422251,1162879.6422251,0,0,0,0,0,0,15778620.2,1162879.6422251,3677348.31407304,10,0,0,0
"158","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"STANDARD_DATASET",1024,1024,1024,10,7996187726.7,996750616.2,996750616.2,0,0,0,0,0,0,207589058.55751,64212910.5188724,64212910.5188724,0,0,0,0,0,0,65645424.2371798,20305905.2428221,20305905.2428221,0,0,0,0,0,0,996750616.2,20305905.2428221,64212910.5188724,10,0,0,0
"159","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"TINY_DATASET",128,128,128,10,3775558.3,12610401.7,12610401.7,0,0,0,0,0,0,406784.13512498,1456592.66018992,1456592.66018992,0,0,0,0,0,0,128636.438301664,460615.042928382,460615.042928382,0,0,0,0,0,0,12610401.7,460615.042928382,1456592.66018992,10,0,0,0
"160","overhead-no-offloading","OMP+OFF","DYNAMIC",32,12,"TOY_DATASET",32,32,32,10,40327.9,10533051,10533051,0,0,0,0,0,0,3440.83626140184,822413.978255612,822413.978255612,0,0,0,0,0,0,1088.08796417283,260070.135084792,260070.135084792,0,0,0,0,0,0,10533051,260070.135084792,822413.978255612,10,0,0,0
"161","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"EXTRALARGE_DATASET",4096,4096,4096,10,924649730015.8,166071304917.9,166071304917.9,0,0,0,0,0,0,41898490927.5553,41553619976.7327,41553619976.7327,0,0,0,0,0,0,13249466185.4975,13140408415.1548,13140408415.1548,0,0,0,0,0,0,166071304917.9,13140408415.1548,41553619976.7327,10,0,0,0
"162","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"LARGE_DATASET",2048,2048,2048,10,88950681080.1,13044659238.2,13044659238.2,0,0,0,0,0,0,20205472529.4612,10170665981.1985,10170665981.1985,0,0,0,0,0,0,6389531439.30609,3216246982.13785,3216246982.13785,0,0,0,0,0,0,13044659238.2,3216246982.13785,10170665981.1985,10,0,0,0
"163","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"MEDIUM_DATASET",512,512,512,10,410218996.6,113966115.3,113966115.3,0,0,0,0,0,0,73084986.4539813,74886517.4740355,74886517.4740355,0,0,0,0,0,0,23111501.9957134,23681196.1255951,23681196.1255951,0,0,0,0,0,0,113966115.3,23681196.1255951,74886517.4740355,10,0,0,0
"164","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"MINI_DATASET",64,64,64,10,378895.2,12469311.1,12469311.1,0,0,0,0,0,0,116595.340294923,1720537.26330571,1720537.26330571,0,0,0,0,0,0,36870.6839894365,544081.65512389,544081.65512389,0,0,0,0,0,0,12469311.1,544081.65512389,1720537.26330571,10,0,0,0
"165","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"SMALL_DATASET",256,256,256,10,36711198.1,18869702.6,18869702.6,0,0,0,0,0,0,368287.046791192,3917341.43573478,3917341.43573478,0,0,0,0,0,0,116462.590059717,1238772.1309476,1238772.1309476,0,0,0,0,0,0,18869702.6,1238772.1309476,3917341.43573478,10,0,0,0
"166","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"STANDARD_DATASET",1024,1024,1024,10,8064213458.3,934844175.3,934844175.3,0,0,0,0,0,0,238912901.48595,82749226.1309974,82749226.1309974,0,0,0,0,0,0,75550893.1095029,26167602.9190275,26167602.9190275,0,0,0,0,0,0,934844175.3,26167602.9190275,82749226.1309974,10,0,0,0
"167","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"TINY_DATASET",128,128,128,10,3382150.4,12416926.2,12416926.2,0,0,0,0,0,0,200088.608356287,6526065.29750503,6526065.29750503,0,0,0,0,0,0,63273.5736259266,2063723.04991003,2063723.04991003,0,0,0,0,0,0,12416926.2,2063723.04991003,6526065.29750503,10,0,0,0
"168","overhead-no-offloading","OMP+OFF","DYNAMIC",32,14,"TOY_DATASET",32,32,32,10,48890.6,11939047.8,11939047.8,0,0,0,0,0,0,16162.4512772317,1678172.82379426,1678172.82379426,0,0,0,0,0,0,5111.01586075497,530684.843058627,530684.843058627,0,0,0,0,0,0,11939047.8,530684.843058627,1678172.82379426,10,0,0,0
"169","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"EXTRALARGE_DATASET",4096,4096,4096,10,909409560400.1,154726766453.5,154726766453.5,0,0,0,0,0,0,24718756545.9046,19296594186.2824,19296594186.2824,0,0,0,0,0,0,7816757161.22551,6102118871.26158,6102118871.26158,0,0,0,0,0,0,154726766453.5,6102118871.26158,19296594186.2824,10,0,0,0
"170","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"LARGE_DATASET",2048,2048,2048,10,99679418139.8,14283236226,14283236226,0,0,0,0,0,0,50819850120.4878,9675548178.57944,9675548178.57944,0,0,0,0,0,0,16070647672.9124,3059676985.50046,3059676985.50046,0,0,0,0,0,0,14283236226,3059676985.50046,9675548178.57944,10,0,0,0
"171","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"MEDIUM_DATASET",512,512,512,10,424605382,183251064.3,183251064.3,0,0,0,0,0,0,77137360.0947687,47360172.2306119,47360172.2306119,0,0,0,0,0,0,24392975.0592051,14976601.4626591,14976601.4626591,0,0,0,0,0,0,183251064.3,14976601.4626591,47360172.2306119,10,0,0,0
"172","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"MINI_DATASET",64,64,64,10,401979.1,12662946.1,12662946.1,0,0,0,0,0,0,307109.420677459,3526091.58455136,3526091.58455136,0,0,0,0,0,0,97116.5260235581,1115048.06455345,1115048.06455345,0,0,0,0,0,0,12662946.1,1115048.06455345,3526091.58455136,10,0,0,0
"173","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"SMALL_DATASET",256,256,256,10,43301265.5,22090910.3,22090910.3,0,0,0,0,0,0,156694.424480686,6764842.53544542,6764842.53544542,0,0,0,0,0,0,49551.1278008214,2139231.04243959,2139231.04243959,0,0,0,0,0,0,22090910.3,2139231.04243959,6764842.53544542,10,0,0,0
"174","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"STANDARD_DATASET",1024,1024,1024,10,7988309613.2,959401485.5,959401485.5,0,0,0,0,0,0,184258580.937746,137727910.940752,137727910.940752,0,0,0,0,0,0,58267679.419376,43553389.5949601,43553389.5949601,0,0,0,0,0,0,959401485.5,43553389.5949601,137727910.940752,10,0,0,0
"175","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"TINY_DATASET",128,128,128,10,4074188.8,13238667.4,13238667.4,0,0,0,0,0,0,711144.530072037,2333126.82607263,2333126.82607263,0,0,0,0,0,0,224883.646059774,737799.484042903,737799.484042903,0,0,0,0,0,0,13238667.4,737799.484042903,2333126.82607263,10,0,0,0
"176","overhead-no-offloading","OMP+OFF","DYNAMIC",32,16,"TOY_DATASET",32,32,32,10,40460.6,10442556,10442556,0,0,0,0,0,0,1292.22605521549,1334383.16321479,1334383.16321479,0,0,0,0,0,0,408.637758629544,421969.006713895,421969.006713895,0,0,0,0,0,0,10442556,421969.006713895,1334383.16321479,10,0,0,0
"177","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"EXTRALARGE_DATASET",4096,4096,4096,10,911918615936.8,147508594174.3,147508594174.3,0,0,0,0,0,0,22581527908.1682,22982361867.2846,22982361867.2846,0,0,0,0,0,0,7140906123.64691,7267660951.08198,7267660951.08198,0,0,0,0,0,0,147508594174.3,7267660951.08198,22982361867.2846,10,0,0,0
"178","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"LARGE_DATASET",2048,2048,2048,10,89502776647,13848340008.6,13848340008.6,0,0,0,0,0,0,13896835579.4766,6180764334.67376,6180764334.67376,0,0,0,0,0,0,4394565270.0012,1954529297.83043,1954529297.83043,0,0,0,0,0,0,13848340008.6,1954529297.83043,6180764334.67376,10,0,0,0
"179","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"MEDIUM_DATASET",512,512,512,10,434992408.2,165189620.5,165189620.5,0,0,0,0,0,0,77635338.9468028,16374763.0616137,16374763.0616137,0,0,0,0,0,0,24550449.7991075,5178154.74202914,5178154.74202914,0,0,0,0,0,0,165189620.5,5178154.74202914,16374763.0616137,10,0,0,0
"180","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"MINI_DATASET",64,64,64,10,311642.6,10876934.5,10876934.5,0,0,0,0,0,0,14417.2547918573,1089255.42063201,1089255.42063201,0,0,0,0,0,0,4559.1362749246,344452.808288192,344452.808288192,0,0,0,0,0,0,10876934.5,344452.808288192,1089255.42063201,10,0,0,0
"181","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"SMALL_DATASET",256,256,256,10,37057386.7,19331872.5,19331872.5,0,0,0,0,0,0,1466564.14557353,4736380.94910611,4736380.94910611,0,0,0,0,0,0,463768.303475111,1497775.16654054,1497775.16654054,0,0,0,0,0,0,19331872.5,1497775.16654054,4736380.94910611,10,0,0,0
"182","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"STANDARD_DATASET",1024,1024,1024,10,8002761504.3,938944657.4,938944657.4,0,0,0,0,0,0,283970186.36884,108657008.190478,108657008.190478,0,0,0,0,0,0,89799257.6508035,34360362.9621482,34360362.9621482,0,0,0,0,0,0,938944657.4,34360362.9621482,108657008.190478,10,0,0,0
"183","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"TINY_DATASET",128,128,128,10,4112595.7,13783483.4,13783483.4,0,0,0,0,0,0,822406.016295033,3271785.70140313,3271785.70140313,0,0,0,0,0,0,260067.617291786,1034629.48324054,1034629.48324054,0,0,0,0,0,0,13783483.4,1034629.48324054,3271785.70140313,10,0,0,0
"184","overhead-no-offloading","OMP+OFF","DYNAMIC",32,18,"TOY_DATASET",32,32,32,10,39070.6,10414227.1,10414227.1,0,0,0,0,0,0,3462.16479484537,1550658.86510747,1550658.86510747,0,0,0,0,0,0,1094.83263865609,490361.388767142,490361.388767142,0,0,0,0,0,0,10414227.1,490361.388767142,1550658.86510747,10,0,0,0
"185","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"EXTRALARGE_DATASET",4096,4096,4096,10,917543179625.3,148004015467.6,148004015467.6,0,0,0,0,0,0,21545589094.1708,23832456782.3441,23832456782.3441,0,0,0,0,0,0,6813313506.76636,7536484566.9735,7536484566.9735,0,0,0,0,0,0,148004015467.6,7536484566.9735,23832456782.3441,10,0,0,0
"186","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"LARGE_DATASET",2048,2048,2048,10,121336794874.5,17892028353.1,17892028353.1,0,0,0,0,0,0,44669274238.1844,3684477004.49125,3684477004.49125,0,0,0,0,0,0,14125664801.9346,1165133932.07068,1165133932.07068,0,0,0,0,0,0,17892028353.1,1165133932.07068,3684477004.49125,10,0,0,0
"187","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"MEDIUM_DATASET",512,512,512,10,430454256.4,176896604.1,176896604.1,0,0,0,0,0,0,83033433.7425873,46594568.3695522,46594568.3695522,0,0,0,0,0,0,26257477.2571255,14734496.2640223,14734496.2640223,0,0,0,0,0,0,176896604.1,14734496.2640223,46594568.3695522,10,0,0,0
"188","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"MINI_DATASET",64,64,64,10,386033.6,12835585.2,12835585.2,0,0,0,0,0,0,83344.2199352914,2905087.27683556,2905087.27683556,0,0,0,0,0,0,26355.7564805532,918669.259637647,918669.259637647,0,0,0,0,0,0,12835585.2,918669.259637647,2905087.27683556,10,0,0,0
"189","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"SMALL_DATASET",256,256,256,10,45828476.9,23683005.2,23683005.2,0,0,0,0,0,0,15500814.8325433,8103873.61603352,8103873.61603352,0,0,0,0,0,0,4901788.04593583,2562669.84968108,2562669.84968108,0,0,0,0,0,0,23683005.2,2562669.84968108,8103873.61603352,10,0,0,0
"190","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"STANDARD_DATASET",1024,1024,1024,10,8292953727.7,991876774.6,991876774.6,0,0,0,0,0,0,945841149.924906,409561950.047648,409561950.047648,0,0,0,0,0,0,299101233.84755,129514860.509068,129514860.509068,0,0,0,0,0,0,991876774.6,129514860.509068,409561950.047648,10,0,0,0
"191","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"TINY_DATASET",128,128,128,10,3589514.2,12645778.3,12645778.3,0,0,0,0,0,0,613952.456602156,2391053.43711596,2391053.43711596,0,0,0,0,0,0,194148.813791849,756117.486846062,756117.486846062,0,0,0,0,0,0,12645778.3,756117.486846062,2391053.43711596,10,0,0,0
"192","overhead-no-offloading","OMP+OFF","DYNAMIC",32,20,"TOY_DATASET",32,32,32,10,44385.5,10362166.2,10362166.2,0,0,0,0,0,0,22096.1961381994,797893.989182801,797893.989182801,0,0,0,0,0,0,6987.43074225268,252316.23371754,252316.23371754,0,0,0,0,0,0,10362166.2,252316.23371754,797893.989182801,10,0,0,0
"193","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"EXTRALARGE_DATASET",4096,4096,4096,10,910261665197.6,143145989196.5,143145989196.5,0,0,0,0,0,0,53442632917.3667,33113386837.3954,33113386837.3954,0,0,0,0,0,0,16900044417.5168,10471372344.8409,10471372344.8409,0,0,0,0,0,0,143145989196.5,10471372344.8409,33113386837.3954,10,0,0,0
"194","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"LARGE_DATASET",2048,2048,2048,10,95854237017.8,12259568036.9,12259568036.9,0,0,0,0,0,0,20962766266.2616,2097195740.14145,2097195740.14145,0,0,0,0,0,0,6629008745.91305,663191523.80496,663191523.80496,0,0,0,0,0,0,12259568036.9,663191523.80496,2097195740.14145,10,0,0,0
"195","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"MEDIUM_DATASET",512,512,512,10,391176954.1,167353795.8,167353795.8,0,0,0,0,0,0,39394572.9612914,25975981.8535422,25975981.8535422,0,0,0,0,0,0,12457657.8007365,8214326.71163958,8214326.71163958,0,0,0,0,0,0,167353795.8,8214326.71163958,25975981.8535422,10,0,0,0
"196","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"MINI_DATASET",64,64,64,10,369864.5,12507626.4,12507626.4,0,0,0,0,0,0,57329.7688368695,1651037.31105137,1651037.31105137,0,0,0,0,0,0,18129.264725545,522103.840484221,522103.840484221,0,0,0,0,0,0,12507626.4,522103.840484221,1651037.31105137,10,0,0,0
"197","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"SMALL_DATASET",256,256,256,10,39674746.6,20452862.9,20452862.9,0,0,0,0,0,0,6435001.11871237,3054198.80669197,3054198.80669197,0,0,0,0,0,0,2034926.02808627,965822.465611492,965822.465611492,0,0,0,0,0,0,20452862.9,965822.465611492,3054198.80669197,10,0,0,0
"198","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"STANDARD_DATASET",1024,1024,1024,10,9083379939.6,1049356830.4,1049356830.4,0,0,0,0,0,0,3081969297.22174,498376002.010712,498376002.010712,0,0,0,0,0,0,974604265.792914,157600329.752251,157600329.752251,0,0,0,0,0,0,1049356830.4,157600329.752251,498376002.010712,10,0,0,0
"199","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"TINY_DATASET",128,128,128,10,3392374,11725977.5,11725977.5,0,0,0,0,0,0,102594.436180093,1127976.24004498,1127976.24004498,0,0,0,0,0,0,32443.2093589878,356697.406509495,356697.406509495,0,0,0,0,0,0,11725977.5,356697.406509495,1127976.24004498,10,0,0,0
"200","overhead-no-offloading","OMP+OFF","DYNAMIC",32,22,"TOY_DATASET",32,32,32,10,39566.6,10200791.9,10200791.9,0,0,0,0,0,0,3187.58734259419,1112491.87379782,1112491.87379782,0,0,0,0,0,0,1008.00362433211,351800.81996297,351800.81996297,0,0,0,0,0,0,10200791.9,351800.81996297,1112491.87379782,10,0,0,0
"201","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"EXTRALARGE_DATASET",4096,4096,4096,10,909277233370.9,128894181520.7,128894181520.7,0,0,0,0,0,0,55168647838.0936,47584513031.8632,47584513031.8632,0,0,0,0,0,0,17445858260.01,15047544253.0652,15047544253.0652,0,0,0,0,0,0,128894181520.7,15047544253.0652,47584513031.8632,10,0,0,0
"202","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"LARGE_DATASET",2048,2048,2048,10,82273447304.1,9249865830.1,9249865830.1,0,0,0,0,0,0,6577660071.37514,4268451943.49908,4268451943.49908,0,0,0,0,0,0,2080038749.98912,1349803022.44294,1349803022.44294,0,0,0,0,0,0,9249865830.1,1349803022.44294,4268451943.49908,10,0,0,0
"203","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"MEDIUM_DATASET",512,512,512,10,437057184.2,177331661.3,177331661.3,0,0,0,0,0,0,60902734.836115,28958534.7989397,28958534.7989397,0,0,0,0,0,0,19259135.7815405,9157492.76658956,9157492.76658956,0,0,0,0,0,0,177331661.3,9157492.76658956,28958534.7989397,10,0,0,0
"204","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"MINI_DATASET",64,64,64,10,349386.1,13398818.3,13398818.3,0,0,0,0,0,0,35852.0053113413,1840506.39055114,1840506.39055114,0,0,0,0,0,0,11337.3995468293,582019.224223702,582019.224223702,0,0,0,0,0,0,13398818.3,582019.224223702,1840506.39055114,10,0,0,0
"205","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"SMALL_DATASET",256,256,256,10,42716280.1,23753415.8,23753415.8,0,0,0,0,0,0,4335325.10985528,2639706.19762895,2639706.19762895,0,0,0,0,0,0,1370950.17444624,834748.393817006,834748.393817006,0,0,0,0,0,0,23753415.8,834748.393817006,2639706.19762895,10,0,0,0
"206","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"STANDARD_DATASET",1024,1024,1024,10,8082306051.4,1058158424.3,1058158424.3,0,0,0,0,0,0,329311023.561705,184566367.503566,184566367.503566,0,0,0,0,0,0,104137289.305636,58365010.0774954,58365010.0774954,0,0,0,0,0,0,1058158424.3,58365010.0774954,184566367.503566,10,0,0,0
"207","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"TINY_DATASET",128,128,128,10,4705744.4,17492375.6,17492375.6,0,0,0,0,0,0,3032091.10085054,7096420.62280322,7096420.62280322,0,0,0,0,0,0,958831.395181502,2244085.24026488,2244085.24026488,0,0,0,0,0,0,17492375.6,2244085.24026488,7096420.62280322,10,0,0,0
"208","overhead-no-offloading","OMP+OFF","DYNAMIC",32,24,"TOY_DATASET",32,32,32,10,48164.3,13564739.4,13564739.4,0,0,0,0,0,0,16645.9356147045,2591022.99387408,2591022.99387408,0,0,0,0,0,0,5263.90703269814,819353.413051058,819353.413051058,0,0,0,0,0,0,13564739.4,819353.413051058,2591022.99387408,10,0,0,0
"209","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"EXTRALARGE_DATASET",4096,4096,4096,10,910551648162,956061848511.9,956061848511.9,0,0,0,0,0,0,45383281558.821,226726745304.278,226726745304.278,0,0,0,0,0,0,14351453741.8591,71697292163.8406,71697292163.8406,0,0,0,0,0,0,956061848511.9,71697292163.8406,226726745304.278,0,10,10,0
"210","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"LARGE_DATASET",2048,2048,2048,10,104048345205,120274240849,120274240849,0,0,0,0,0,0,25921204087.6539,34352000339.9888,34352000339.9888,0,0,0,0,0,0,8197004461.10533,10863056325.7243,10863056325.7243,0,0,0,0,0,0,120274240849,10863056325.7243,34352000339.9888,0,10,10,0
"211","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"MEDIUM_DATASET",512,512,512,10,405260328.8,393904390.9,393904390.9,0,0,0,0,0,0,372423.025974854,479601.294637721,479601.294637721,0,0,0,0,0,0,117770.501517259,151663.24598207,151663.24598207,0,0,0,0,0,0,393904390.9,151663.24598207,479601.294637721,0,10,10,0
"212","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"MINI_DATASET",64,64,64,10,320477.9,10249320.9,10249320.9,0,0,0,0,0,0,9131.15966591563,376413.310229239,376413.310229239,0,0,0,0,0,0,2887.52622229556,119032.340192795,119032.340192795,0,0,0,0,0,0,10249320.9,119032.340192795,376413.310229239,10,0,0,0
"213","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"SMALL_DATASET",256,256,256,10,38792416.8,49155315.9,49155315.9,0,0,0,0,0,0,30748.798058533,365645.048194071,365645.048194071,0,0,0,0,0,0,9723.62371775278,115627.11674553,115627.11674553,0,0,0,0,0,0,49155315.9,115627.11674553,365645.048194071,10,0,0,0
"214","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"STANDARD_DATASET",1024,1024,1024,10,8171397347.3,8631092460.7,8631092460.7,0,0,0,0,0,0,175885759.301773,261005930.590533,261005930.590533,0,0,0,0,0,0,55619960.7381751,82537322.3477901,82537322.3477901,0,0,0,0,0,0,8631092460.7,82537322.3477901,261005930.590533,0,10,10,0
"215","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"TINY_DATASET",128,128,128,10,3756448.3,15862927.9,15862927.9,0,0,0,0,0,0,862483.176164704,6114713.43731963,6114713.43731963,0,0,0,0,0,0,272741.128025671,1933642.17011673,1933642.17011673,0,0,0,0,0,0,15862927.9,1933642.17011673,6114713.43731963,10,0,0,0
"216","overhead-no-offloading","OMP+OFF","DYNAMIC",64,1,"TOY_DATASET",32,32,32,10,42325.3,9953264.9,9953264.9,0,0,0,0,0,0,1202.0268253616,354272.167476363,354272.167476363,0,0,0,0,0,0,380.114257676411,112030.696082993,112030.696082993,0,0,0,0,0,0,9953264.9,112030.696082993,354272.167476363,10,0,0,0
"217","overhead-no-offloading","OMP+OFF","DYNAMIC",64,2,"EXTRALARGE_DATASET",4096,4096,4096,10,928751810244.3,653923665178,653923665178,0,0,0,0,0,0,50836914131.872,57691197345.1375,57691197345.1375,0,0,0,0,0,0,16076043787.1117,18243558455.2894,18243558455.2894,0,0,0,0,0,0,653923665178,18243558455.2894,57691197345.1375,0,10,10,0
"218","overhead-no-offloading","OMP+OFF","DYNAMIC",64,2,"LARGE_DATASET",2048,2048,2048,10,114877926356,63171419872.9,63171419872.9,0,0,0,0,0,0,54919068016.6832,17070349476.2924,17070349476.2924,0,0,0,0,0,0,17366934190.6425,5398118480.01465,5398118480.01465,0,0,0,0,0,0,63171419872.9,5398118480.01465,17070349476.2924,0,10,10,0
