exp,execution,benchmark,size_of_data,schedule,chunk_size,num_threads,version,num_threads,NI,NJ,NK,ORIG,OMP_OFF,OMP,CUDA_KERNEL1,CUDA_KERNEL2,CUDA_KERNEL3,DT_H2D,DT_D2H,WORK_FINISHED_BEFORE_OFFLOAD_DECISION,REACH_OFFLOAD_DECISION_POINT,DECIDED_BY_OFFLOADING,MADE_THE_OFFLOADING
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,99527,532419,532419,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,67049,477521,477521,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,66421,479198,479198,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,32,22,OMP,22,32,32,32,59717,468092,468092,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,75361,466486,466486,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,67609,484086,484086,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,100365,471654,471654,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,89540,485204,485204,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,74803,455590,455590,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,6,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,48053,421367,421367,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,7,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,48122,393988,393988,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,8,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,46167,376946,376946,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,9,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,46377,394756,394756,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,10,gemm,TOY_DATASET,DYNAMIC,64,22,OMP,22,32,32,32,48192,434567,434567,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,1,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,77177,470815,470815,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,2,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,74732,561194,561194,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,3,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,74873,538425,538425,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,4,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,75501,520754,520754,0,0,0,0,0,1,0,0,0
all-data-sizes-and-chunk-sizes-evaluation,5,gemm,TOY_DATASET,DYNAMIC,128,22,OMP,22,32,32,32,100505,514120,514120,0,0,0,0,0,1,0,0,0
